item,cnt
good,10
sense,2
and,145
justice,8
seek,4
in,109
immigration,7
issue,4
queen,2
's,41
bench,2
division,1
regina,1
v,2
appeal,9
tribunal,9
ex,1
parte,1
rafique,4
before,5
mr,28
simon,4
brown,3
december,4
7,1
1989,3
when,12
a,165
man,10
apply,5
to,211
come,6
the,386
united,2
kingdom,1
marry,4
woman,4
settle,7
here,7
it,50
be,250
not,30
necessary,3
for,89
he,104
able,1
state,4
specifically,1
whether,7
intend,4
this,18
country,8
forever,2
or,21
wish,3
return,2
own,6
if,16
an,34
applicant,7
uncertain,1
as,65
plan,5
after,9
marriage,9
entry,7
clearance,7
officer,2
should,11
treat,1
application,3
settlement,5
consider,4
all,14
requirement,2
satisfied,3
fact,2
abid,1
hussain,12
pakistani,1
engage,1
miss,3
british,6
citizen,1
they,56
want,4
england,4
refuse,4
mainly,2
because,13
could,15
say,17
what,6
long,7
term,4
intention,6
interview,2
have,56
decide,2
follow,2
fiancee,1
would,12
remain,5
pakistan,2
eco,4
that,75
primary,5
purpose,7
of,207
intended,1
obtain,3
admittance,1
uk,9
adjudicator,1
conclude,2
short-term,2
stay,4
dismiss,1
hear,4
evidence,3
from,27
she,2
no,8
live,7
onus,1
on,43
bring,4
himself,2
within,2
specific,1
rule,9
unable,2
unwilling,2
do,15
so,12
expect,2
succeed,1
41,4
statement,1
change,10
hc,1
169,1
provide,6
enter,2
who,17
thereafter,1
will,19
unless,4
admission,2
under,3
17,1
may,18
where,7
wife,2
leave,4
decision,5
shortly,2
case,6
chair,2
by,58
professor,5
jackson,2
take,8
different,2
approach,5
similar,2
syed,1
jabar,1
shah,3
force,3
period,1
less,3
than,17
six,2
month,2
invite,2
deceit,1
somewhat,1
remove,1
reality,1
there,11
uncertainty,1
duration,1
proper,1
ordinary,1
residence,2
contemplate,2
greatly,1
prefer,1
adopt,1
accord,1
with,34
also,11
properly,4
reflect,1
important,2
impact,1
house,5
lords,1
',2
barnet,1
borough,1
council,1
1983,1
2,1
ac,1
309,1
upon,3
statutory,1
definition,1
act,1
lord,2
scarman,1
one,21
eg,1
education,1
employment,4
health,6
family,3
merely,3
love,2
place,4
sufficient,1
degree,3
continuity,1
describe,1
why,3
must,6
any,3
event,1
prepared,1
satisfy,1
test,24
badly,1
off,2
possibility,3
relatively,1
short,2
fixed,1
permanent,2
logical,1
construe,1
phrase,2
differently,1
contrasting,1
admit,1
which,25
appear,7
elsewhere,1
possible,1
reason,4
encompass,1
those,7
genuinely,1
undecided,2
ambition,1
accordingly,2
fall,6
into,7
error,3
categorise,1
genuine,2
otherwise,3
specify,1
necessarily,1
outside,3
ambit,1
thus,1
doom,1
inevitable,1
failure,2
essence,1
settled,1
basis,5
married,1
just,5
dictate,1
measure,3
note,3
ago,1
express,1
conclusion,2
quash,1
restore,2
against,9
refusal,1
crucial,2
still,2
determine,2
authority,1
assertion,1
pretend,1
rather,4
clearly,1
weigh,1
general,1
suppose,2
appearance,2
ramby,1
de,1
mello,1
instruct,2
bean,1
mcdonald,1
birmingham,1
john,2
law,3
treasury,3
solicitor,2
home,5
secretary,5
shiranikha,1
herbert,1
barrister,1
warren,4
tute,5
many,12
part,5
think,5
know,8
only,7
slightly,1
raconteur,1
popular,2
member,5
garrick,1
however,2
writer,3
number,4
play,1
credit,1
none,3
great,3
success,1
but,28
worthy,1
navy,2
write,3
much,5
fiction,1
novelist,1
early,5
post-war,1
year,9
first,6
published,1
work,6
felthams,1
1950,1
highly,1
bestseller,1
rock,1
1957,1
serve,3
establish,1
more,10
little,4
promise,1
such,10
biographical,1
works,1
admiral,1
cochrane,2
earl,1
dundonald,1
1965,1
absorbing,1
record,5
1940,1
operation,3
involve,2
french,1
fleet,2
deadly,1
stroke,2
1973,1
break,2
non-fiction,1
too,4
educate,1
at,31
wrekin,1
college,2
join,2
paymaster-cadet,1
apprenticeship,1
throughout,2
thirties,1
become,12
captain,1
mediterranean,1
inthe,1
naval,1
landing,2
north,2
africa,1
help,4
further/far,2
sicily,1
towards,1
war,5
end,4
deputy,2
chief,1
combined,1
variety,1
job,13
skill,1
both,1
sailor,1
demand,2
broadcasting,1
film-making,1
script,1
editor,2
london,6
weekend,1
television,2
finger,1
theatrical,2
production,4
i,26
associate,1
elspeth,1
literary,1
management,3
during,4
1960s,1
most,6
enterprising,1
mary,1
sunshine,2
1962,1
happy,2
novel,2
thoroughly,1
