item,cnt
the,927
bar,13
conference,38
donaldson,17
set,14
tone,2
for,157
battle,2
over,27
right,16
of,420
audience,6
by,137
patricia,7
wynn,7
davies,7
legal,25
correspondent,24
barrister,3
could,25
retain,1
much,9
they,82
monopoly,1
advocacy,3
in,267
high,15
court,21
under,10
a,302
subtle,1
agenda,5
discussion,3
spell,1
out,24
lord,24
master,3
rolls,3
as,75
he,127
open,5
's,99
annual,4
london,12
at,62
weekend,5
signal,1
beginning,1
lower-key,1
campaign,13
against,11
plan,7
chancellor,4
mackay,4
clashfern,2
to,400
give,22
increased,2
and,319
crown,3
solicitor,12
call,11
on,89
put,8
aside,1
trauma,1
acrimony,1
recrimination,1
which,51
follow,6
green,5
paper,9
abandon,1
husting,1
say,84
objective,3
due,3
be,530
include,4
this,32
autumn,2
bill,12
total,4
freedom,1
choice,2
client,6
unless,2
interest,18
justice,9
otherwise,1
require,5
when,23
those,18
concerned,4
turn,8
attention,5
problem,14
may,11
find,20
have,167
make,23
distinction,1
between,15
litigation,4
there,41
direct,3
public,11
result,8
that,130
limit,6
ensure,3
an,61
adequate,2
system,11
available,1
first,22
category,2
we,53
criminal,6
case,22
judicial,2
review,28
involve,5
matrimonial,1
status,3
welfare,2
child,25
or,19
disability,1
many,11
particularly,2
quite,4
different,4
from,56
these,14
demand,5
special,1
requirement,1
such,16
example,4
preparation,3
presentation,2
separate,3
independent,7
hand,6
second,7
general,12
civil,12
party,55
should,23
able,5
choose,1
own,7
lawyer,6
because,18
would,85
inherently,1
less,11
likely,6
fetter,1
imply,1
however,12
who,37
exercise,4
new,31
ought,2
expect,2
concentrate,2
while,13
emphasise,1
not,63
reach,3
any,14
firm,5
conclusion,2
voice,4
will,65
powerful,4
one,30
behind-the-scenes,1
manoeuvre,3
rule,8
govern,1
hammer,2
away,7
parliamentary,4
battlefield,2
draw,4
up,20
law,8
society,24
regard,7
suggestion,3
lay-dominated,1
advisory,2
committee,6
education,12
conduct,3
approve,3
subject,4
concurrence,1
four,8
senior,5
supreme,2
judge,18
whom,2
practice,3
initial,5
draft,1
ongoing,1
all,26
but,56
other,25
statute,1
also,24
clear,4
intention,1
extend,3
into,12
practical,1
effect,3
soon,1
necessary,7
condition,1
meet,8
majority,6
response,2
standard,3
competence,2
might,8
decline,3
if,27
work,10
partnership,1
take,29
instruction,1
directly,2
most,16
allow,10
widespread,1
access,1
formula,2
settle,1
controversy,4
view,4
adept,1
political,9
move,12
some,13
delegate,5
alternative,4
dividing,1
line,2
informally,1
moot,1
simply,3
restrict,2
solicitor-advocate,1
jury,2
trial,6
serious,4
difficult,5
support,14
matter,4
principle,2
remark,2
greet,1
with,86
cautious,1
enthusiasm,1
leader,9
desmond,1
fennell,1
qc,4
chairman,8
greatly,1
encourage,1
indication,1
prevail,1
roger,1
henderson,1
affair,7
spokesman,6
warn,4
word,3
use,13
white,13
interpretation,1
plainly,1
interpret,2
basis,3
major,3
change,11
john,12
hayes,3
secretary,15
entire,1
debate,7
look,11
forward,2
always,4
keen,2
middle,1
way,17
attack,14
it,135
profession,2
accountant,1
aid,13
fund,24
injury,4
claim,15
test,5
scheme,6
assess,1
validity,1
contingent,2
finance,8
personal,3
too,9
well-off,1
qualify,1
poor,5
pay,25
fee,3
tell,14
successful,4
claimant,2
about,27
10,12
per,33
cent,33
winning,1
central,4
cost,10
unsuccessful,3
george,2
pulman,3
