item,cnt
cricket,2
first,55
test,12
azharuddin,8
's,202
daring,1
defiance,1
as,91
anti-climax,2
go,31
they,160
do,44
not,72
come,30
well,15
than,27
this,49
history,1
nothing,10
that,78
happen,3
here,8
yesterday,30
be,420
ever,5
likely,4
to,343
match,28
the,903
event,13
of,301
friday,5
but,91
entertainer,1
indian,3
batsman,2
generally,2
hold,4
own,21
still,9
277,1
behind,13
england,29
and,327
only,37
43,1
ahead,8
graham,6
gooch,10
for,145
exhilarating,1
strokeplay,2
honour,4
all,32
with,101
captain,10
mohammed,4
unchallenged,1
winner,13
wooden,1
spoon,1
after,54
put,14
in,325
on,111
thursday,1
he,244
bounce,1
back,31
an,55
innings,3
magnificent,2
irresponsibility,1
reach,3
three,34
figure,5
fourth,9
time,28
against,24
130,1
minute,29
87,1
ball,25
it,107
fast,5
hundred,6
a,334
since,10
heady,1
day,17
1981,1
gambler,1
last,35
throw,3
same,8
class,5
botham,2
149,1
summer,5
have,185
yet,8
out,33
finish,26
four,19
year,38
ago,7
when,45
ian,6
return,6
from,87
suspension,2
take,42
wicket,3
trot,1
up,24
slip,2
ask,2
who,58
write,9
you,11
script,2
whoever,1
seem,4
hire,1
content,1
turn,7
into,27
winning,1
team,31
make,28
high,5
score,26
modern,1
era,1
himself,2
remove,3
dangerous,1
sanjay,1
manjrekar,2
third,9
delivery,2
next,21
fall,2
ravi,1
shastri,5
catch,7
at,101
pound,3
150,1
fee,1
pay,4
man-of-the-match,1
adjudicator,1
ray,1
illingworth,1
will,49
work,9
about,10
300,1
per,4
second,43
thought,2
unless,2
get,20
another,15
217,1
tomorrow,5
india,3
resume,1
48,1
no,15
need,10
406,1
avoid,2
follow-on,2
navjot,1
sidhu,4
continue,5
enjoy,4
both,10
good,19
fortune,4
space,5
which,46
attacking,1
field,6
leave,8
open,15
devon,1
malcolm,9
angus,1
fraser,5
bowling,7
start,18
cut,4
by,153
beat,21
outside,2
off-stump,1
angle,2
worth,2
shout,1
lbw,1
disappointing,1
slowness,1
pitch,3
allow,5
opener,1
play,32
off,20
foot,6
therefore,2
drive,11
attempted,1
yorker,1
two,40
kind,2
performance,7
five,19
very,11
few,9
none,1
lot,3
look,21
like,19
latter,1
steady,4
miss,13
through,11
injury,9
find,7
enough,9
lift,1
sharply,1
bat,2
pad,1
john,32
morris,5
contribution,2
unlikely,1
much,8
wisden,1
already,7
part,5
chris,6
lewis,8
replace,5
dominate,1
show,7
bowl,2
yard,3
quicker,1
debut,3
edgbaston,1
hit,7
impeccable,1
length,2
move,11
away,12
cat-like,1
midwicket,1
keep,11
appreciative,1
crowd,10
happy,1
barely,1
notice,1
50,1
gentle,1
swinger,1
draw,7
loose,3
jack,2
russell,1
dilip,1
vengsarkar,3
many,7
lord,1
appearance,4
immediately,2
join,4
exploit,2
unpatrolled,1
third-man,1
boundary,2
lunch,1
123,1
45,2
over,32
step,4
gas,1
before,20
off-spin,1
eddie,1
hemmings,3
block,2
4-4-6,1
straight,8
elegant,2
swing,2
mid-wicket,2
bring,15
push,3
ninth,4
half-heartedly,1
give,24
simple,3
mid-on,1
tick,1
along,3
nicely,1
now,21
upstage,1
whatever,2
opposite,1
intent,1
mark,16
uppish,1
might,8
less,5
myopic,1
bowler,2
attempt,2
square,1
slash,1
if,22
edge,1
prevent,3
set,11
again,12
happily,1
try,30
shot,2
later,3
middle,2
sufficiently,2
trouble,13
bouncer,2
stand,3
freeze,1
crease,1
helmet,1
brave,2
hook,1
inevitable,1
follow-up,1
audacious,1
fours,2
loss,1
flick,1
one,36
bad,8
sober,1
fifty,1
contain,1
11,2
celebrate,2
more,35
sachin,1
tendulkar,2
reception,1
whose,5
volume,1
tend,2
confirm,2
what,11
bishen,1
bedi,1
say,39
sex,2
appeal,2
there,18
arresting,1
sight,2
41-year-old,1
combined,1
age,1
42,1
hour,6
lose,18
rain,2
tea,1
loosely,1
stump,1
man,8
capable,2
stop,5
flow,2
dickie,1
bird,1
player,26
light,3
quarter,6
5.30,1
new,23
soon,3
available,2
entrust,1
three-fours-in-an-over,1
treatment,1
may,13
96,1
low,2
decide,5
section,2
would,25
riot,2
way,14
great,9
"1,000",3
easy,6
clip,2
manoj,1
prabhakar,1
carry,2
exuberance,2
everybody,3
else,1
kapil,1
dev,1
survive,1
loom,1
large,4
could,19
see,10
batting,1
triumph,2
graeme,1
hick,1
page,11
24,2
motor,2
race,26
fight,4
senna,14
