item,cnt
soccer,8
lady,3
a,642
coaching,1
session,2
for,313
senior,10
woman,23
footballer,4
be,907
to,682
hold,11
at,189
the,1331
racecourse,2
ground,6
in,458
wrexham,5
between,13
6.30pm,1
and,619
8pm,1
tomorrow,12
as,146
part,7
of,508
community,3
sport,9
programme,4
an,85
under-16s,1
meeting,10
will,112
2pm,1
4pm,1
on,194
sunday,4
june,3
20,7
admission,3
both,25
free,2
bowling,4
green,3
work,31
new,40
"£141,600",1
rhosneigr,1
anglesey,6
due,5
start,26
next,33
year,49
play,43
area,3
resident,1
hope,17
child,25
's,246
establish,2
land,5
fron,1
heulog,1
estate,1
bodffordd,1
hard,9
pay,18
off,26
spirit,5
endeavour,2
earn,5
student,6
top,28
mark,16
amanda,3
tay,2
need,37
combination,1
determination,1
face,16
challenge,7
study,6
abroad,2
who,86
from,127
singapore,1
complete,8
she,132
llandrillo,1
technical,2
college,5
rhos,1
sea,7
despite,8
only,52
speaking,1
english,3
second,53
language,3
also,34
have,359
spare,2
time,50
help,24
recognition,1
effort,2
now,48
win,69
gwen,1
eaton,1
jones,19
award,14
one,80
several,7
whose,5
recognise,3
annual,5
business,7
professional,6
scheme,3
former,21
num,1
official,6
father,14
two,56
andrew,18
hutchinson,2
prestatyn,10
most,17
improved,4
go,75
johnathon,1
williams,13
left,8
johnathan,1
picture,7
phil,14
micheu,1
dream,5
come,42
true,2
rock,4
ellen,8
special,15
anniversary,6
gift,1
by,137
sue,2
ormesher,1
daily,4
post,5
staff,8
blind,3
pensioner,1
dennis,6
coan,2
just,38
celebrate,6
six,28
month,23
wedded,1
bliss,1
he,321
sweetheart,1
present,5
with,204
wooden,1
rocking,4
chair,5
91,1
secretly,1
order,7
89,2
surprise,2
after,81
learn,7
how,16
much,16
want,35
gesture,1
not,145
delighted,7
but,162
touch,5
godfrey,2
ermen,2
home,35
southport,5
where,14
couple,7
meet,11
fall,11
love,12
eight,13
ago,9
it,226
lovely,2
receive,13
beautiful,2
say,100
ever,11
so,45
good,59
while,27
add,16
i,181
know,32
replace,3
inseparable,1
since,15
they,179
first,55
live,4
arrive,1
within,3
week,37
each,10
other,27
enjoy,5
coach,11
trip,7
summer,15
holiday,5
party,5
blossom,1
morecambe,1
decide,16
tie,3
knot,1
spend,3
past,7
buy,4
furniture,2
room,1
consider,7
belated,1
honeymoon,3
reveal,6
secret,2
happy,8
marriage,5
compromise,1
protestant,2
catholic,2
mayoress,1
wigan,10
grandchildren,1
great-grandchild,1
we,113
church,7
together,10
every,11
richard,9
champion,20
blow,6
double,10
wimbledon,12
defending,1
andre,2
agassi,5
steffi,2
graf,6
could,29
miss,2
when,76
less,7
than,41
fortnight,3
already,8
doubtful,1
because,20
tendonitis,1
right,18
wrist,1
appearance,3
doubt,4
foot,10
injury,25
48,2
hour,14
world,38
no.1,1
lift,2
third,25
french,7
open,21
title,17
doctor,4
paris,2
that,157
pick,9
up,68
towards,3
end,14
quarter-final,1
over,68
jennifer,1
capriati,1
problem,22
believe,9
either,7
achilles,1
tendon,1
strain,2
or,83
stress,5
fracture,5
painkilling,1
injection,1
easy,11
semi-final,6
compatriot,1
anke,1
huber,1
small,9
dose,1
saturday,8
final,23
against,42
mary,4
joe,6
fernandez,1
which,48
three,41
set,32
last,57
gruelling,1
2,13
23-year-old,4
return,21
bruhl,1
germany,1
day,36
rest,3
agent,1
still,29
hopeful,1
defend,5
see,34
specialist,1
seattle,2
bid,5
beat,22
keep,15
out,96
withdrawal,1
would,53
major,15
monica,2
seles,3
whom,2
depose,1
ranking,2
recover,5
knife,2
attack,5
hamburg,1
april,5
30,2
player,55
sideline,2
36-year-old,1
martina,2
navratilova,2
golden,5
opportunity,4
10th,2
single,7
crown,6
if,49
succumb,1
era,1
reigning,1
glamour,2
may,29
sheltered,2
upbringing,1
gin,6
always,12
sophisticated,1
drink,14
ok,1
used,2
call,14
mother,7
ruin',1
reputation,2
among,4
more,57
desperate,2
way,30
sort,11
inconvenient,1
pregnancy,4
might,9
hardly,3
endear,1
sober,1
somehow,1
mean,12
american,7
martini,1
cocktail,2
pink,1
g&t,2
preferred,1
darling,1
luvvy,1
class,6
bob,4
down,31
boat,3
moor,1
firmly,1
dock,1
liverpool,37
marina,1
even,16
ice,3
cold,2
tonic,3
probably,10
choose,10
take,69
desert,2
island,3
long,20
there,47
plenty,3
lemon,1
grove,1
hand,6
castaway,2
paradise,1
then,26
again,23
40%,1
proof,1
enough,8
this,67
instead,4
about,26
spot,5
