item,cnt
pcb,45
explain,1
from,15
dame,3
mary,3
donaldson,3
gbe,3
polychlorinated,4
biphenyl,3
be,197
very,9
inert,3
organic,6
substance,1
which,38
prize,1
because,10
they,58
flexible,1
being,1
liquid,7
but,26
have,44
high,9
insulating,1
property,1
for,43
electricity,1
also,6
use,5
in,81
hydraulic,1
system,2
do,18
not,32
react,3
with,25
the,224
material,7
pipe,4
and,96
piston,1
occur,1
naturally,1
produce,4
commercially,1
50,1
year,16
begin,1
1929,1
extremely,1
hard,2
to,87
dispose,5
of,157
incineration,16
claim,2
a,115
99.999,1
per,8
cent,4
destruction,5
rate,2
only,7
known,1
way,3
eliminate,1
disappearing,1
problem,7
late,1
seventies,2
many,7
country,12
including,2
uk,6
1978,1
ban,1
manufacture,3
remaining,1
stock,1
electrical,2
equipment,2
mostly,1
burn,11
trace,1
will,7
remain,3
now,6
ubiquitous,2
at,45
low,7
level,10
environment,8
both,3
town,3
find,5
about,14
0.05,1
part,7
million,5
northern,1
europe,1
concentration,2
variable,1
though,5
there,27
evidence,3
near,8
city,3
urban,1
area,4
no,15
necessary,1
connection,1
waste-disposal,2
site,2
least,6
one,13
study,2
suggest,2
that,52
mother,1
',2
milk,1
link,1
higher-than-normal,1
incidence,1
haemolytic,1
disease,1
blood,2
disorder,1
can,9
create,1
dioxin,7
chemical,20
if,10
temperature,3
animal,1
show,6
carcinogenic,4
cause,2
birth,1
defect,1
rat,1
dose,2
therefore,2
great,4
concern,2
should,12
subject,1
inadequate,1
heat,2
treatment,4
any,7
more,13
than,9
themselves,4
human,1
medical,1
opinion,1
seem,3
hold,2
treat,2
as,11
case,1
controlled,1
combustion,2
must,5
diminishing,1
source,3
national,2
load,2
pollution,7
government,2
research,1
say,14
presence,2
flue,1
gas,4
plant,33
such,4
pontypool,8
range,2
trillion,2
order,3
30,1
second,2
or,14
ounce,1
28,1
ton,1
all,13
pcb-destroying,1
together,1
emit,2
few,2
gramme,1
ageing,1
municipal,1
domestic,2
waste,48
incinerator,20
far,3
slowly,1
upgrade,1
fire,4
unleaded,1
petrol,2
next,3
big,3
require,2
furnace,7
"1,100c",1
two,6
plenty,1
oxygen,1
company,9
