item,cnt
departure,3
cautionary,1
tale,1
for,75
enterprising,2
reader,3
by,62
peter,3
dunn,3
perhaps,5
the,522
independent,2
traveller,3
ought,1
to,185
carry,1
some,4
sort,4
of,233
warning,1
reading,1
this,21
section,1
can,13
change,2
you,35
life,5
it,68
certainly,1
do,14
simon,1
turner,4
who,17
read,4
a,221
feature,1
on,62
these,13
page,2
year,11
ago,6
written,1
godfrey,1
hodgson,1
he,39
travel,13
around,9
michelin,2
red,6
rocker,2
hotel,12
in,156
region,2
toulouse,5
south-west,1
france,11
mr,8
be,274
chartered,1
surveyor,1
work,2
hamptons,2
estate,1
agent,6
but,35
have,84
realise,4
that,50
patently,1
not,26
suit,1
sell,4
house,21
confess,1
at,40
age,2
40,2
reach,6
proverbial,1
midlife,1
crisis,2
and,232
search,1
different,2
way,8
i,47
holiday,6
several,3
time,17
toy,1
with,66
idea,3
buy,7
there,29
no,12
definite,1
plan,1
mind,3
already,1
receive,5
detail,1
property,1
including,5
area,11
when,12
providentially,1
article,1
sign,5
catalyst,1
mention,2
cheap,3
flight,6
from,72
heathrow,1
£116,1
return,15
immediately,1
book,13
see,11
35,2
mile,10
north-west,2
small,6
hamlet,1
ideal,3
as,33
home,2
well,6
an,28
auberge,3
discuss,1
matter,3
wife,3
contract,3
straight,1
away,4
without,2
then,6
leave,3
spend,4
two,16
month,6
berlitz,1
school,4
language,1
london,5
three,10
daughter,1
aged,2
eight,5
six,6
four,9
move,2
april,1
open,4
july,1
child,11
now,16
attend,1
local,3
village,10
despite,1
various,1
teething,1
problem,1
we,44
very,6
happy,1
new,4
say,15
attractive,1
nineteenth-century,1
stand,4
secluded,1
garden,6
about,18
one,24
acre,2
glorious,2
view,3
towards,4
pyrenees,1
guest,3
use,3
spacious,1
ground-floor,1
living,2
room,10
direct,4
access,1
large,1
south-facing,1
terrace,4
also,8
swing,1
game,2
available,3
double,1
single,1
family,3
bed,5
breakfast,3
price,3
£10,1
per,10
person,6
adult,7
£5,2
12,1
under,4
free,2
evening,1
meal,4
request,2
mid-life,1
duly,1
warn,2
record,2
billing,1
e,1
g,1
harris,1
harold,1
wood,2
essex,3
claim,1
guinness,1
entry,3
overcharge,3
bill,4
during,1
trip,10
bayeux,1
normandy,1
last,3
after,10
les,4
quatre,1
saisons,1
restaurant,7
present,3
fr,2
"1,887",1
£180,1
later,2
take,11
trouble,2
add,1
up,15
discover,3
actual,1
cost,14
"1,481",1
£140,1
£40,2
recover,1
money,4
following,2
day,14
how,4
many,8
people,1
check,2
they,52
or,29
other,13
more,20
than,14
fare,7
care,4
north-south,1
0245,1
492882,1
chelmsford,1
britain,2
's,27
first,15
environment-friendly,1
agency,7
non-abta,1
non-iata,1
refuse,2
traditional,2
sun-and-sand,1
mediterranean,1
package,2
