item,cnt
london,15
be,1606
mist,5
over,41
that,207
sara,503
monroe,17
's,176
first,25
disappointment,4
jet,1
across,27
the,1706
atlantic,1
after,40
two,39
year,31
in,510
america,13
she,1475
have,853
look,133
forward,5
to,893
see,128
home,33
town,12
from,104
air,19
retrace,1
toy-sized,1
familiar,5
landmark,2
marvel,1
at,228
new,20
unfamiliar,1
one,85
want,112
savour,1
prolong,1
anticipation,1
but,242
provocatively,2
wreathe,1
blue,20
veiling,1
seem,55
like,96
a,742
bad,8
omen,1
and,1150
heart,16
sink,1
little,108
perhaps,25
everything,14
not,426
go,207
good,58
there,108
swift,3
unromantic,1
transition,1
warm,7
enclosed,2
world,6
of,732
aircraft,1
hurly-burly,1
airport,5
on,253
ground,7
less,5
noticeable,1
it,480
dull,4
day,58
cold,9
for,287
may,4
shiver,3
thin,11
american,3
suit,8
as,244
walk,29
down,82
gangway,1
get,115
into,96
bus,11
which,65
take,67
other,50
passenger,1
arrival,6
building,2
later,23
listen,7
english,6
accent,3
custom,2
man,66
feeling,19
anti-climax,1
evaporate,3
really,27
truly,2
do,302
much,66
baggage,1
with,301
most,20
belongings,3
accumulate,1
',8
stay,32
york,3
send,5
ahead,2
by,77
sea,4
wait,17
impatiently,6
clear,15
try,21
peer,3
meanwhile,1
through,26
doorway,4
beyond,6
hall,24
where,21
friend,25
relative,3
traveller,3
crowded,1
could,95
no,55
sign,4
jenny,245
sure,15
half-sister,1
eighteen,6
old,83
five,5
young,30
than,42
herself,57
write,11
so,129
positively,1
would,173
meet,29
i,765
long,44
you,550
happen,10
while,31
away,50
assure,3
now,71
completely,4
grown-up,2
though,38
daddy,5
think,128
need,21
hardly,3
add,25
he,838
still,60
treat,1
ten,7
shall,17
definitely,2
hope,12
some,109
startling,1
important,3
news,2
give,59
person,7
all,132
love,33
ps,1
marvellous,14
smile,15
when,96
read,7
letter,8
might,22
feel,70
sound,23
same,15
even,25
sixteen,1
always,39
life,29
last,23
bag,4
magic,3
chalk,1
mark,4
free,3
pass,7
eye,38
rake,1
knot,1
people,14
cluster,1
round,36
crowd,1
put,45
case,10
eddy,1
greet,7
each,20
cry,6
welcome,5
official,2
they,304
variety,2
uniform,1
hurry,6
fro,2
urgent,3
business,16
motley,1
garb,1
affect,1
state,4
suspended,1
animation,2
sit,24
couch,2
tired,6
make,86
footstool,1
hold-all,3
nowhere,2
throng,1
fair,5
hair,17
slender,2
figure,4
decide,9
phone,12
call,30
just,37
check,5
leave,56
know,108
right,30
time,66
money,8
copper,1
huge,2
unaccustomed,1
hand,33
receive,2
search,4
again,49
before,30
telephone,8
typical,1
if,80
miss,35
booth,1
appear,10
dial,2
kensington,1
number,8
stepfather,11
house,125
vision,1
table,11
invade,2
inadequacy,1
ring,11
must,43
someone,13
daily,1
help,38
mrs.,67
butler,17
least,7
relief,4
hear,39
flat,15
cockney,1
tone,4
work,46
ever,21
since,14
mother,12
die,12
an,97
supposed,6
oh,17
glad,7
room,54
well,50
message,6
moorlake,82
say,378
lockwood,26
ill,7
great-aunt,40
