0.35747230758025306,0.28971375931554744,0.426517458932385
0.6393047674823854,0.9257208046133573,0.7945074931561148
0.9169682158157827,0.2436089782536306,0.7971388128977042
0.9341620202192077,0.7720845633119776,0.20921541022771017
0.03824373667669101,0.6871037462401927,0.18677594100765693
0.41128074592522634,0.49966025785657076,0.9897506059953327
0.9775679283018619,0.78962962340459,0.22654815278240337
0.27945424633023286,0.6644588707517219,0.8664941184072041
0.49012759392286775,0.8789095858345498,0.6338295543672771
0.9687810090089685,0.5428686115712739,0.37980572395573076
