item,cnt
yeah,1272
stick,23
it,2578
up,283
you,2418
jumper,3
oompah,2
what,596
do,1866
think,549
mike,60
be,5009
very,130
nice,112
that,1586
oh,970
look,182
lovely,59
have,2157
get,812
a,1591
little,120
brooch,1
posh,5
enough,28
come,251
and,1947
barmow,1
bar,11
plane,2
triggooms,1
now,221
of,812
rubbish,10
right,219
two,163
big-uns,1
recipe,1
here,94
chicken,4
soup,1
any,117
carrot,5
pardon,31
erm,362
three,87
not,1915
they,1368
will,667
plenty,9
spud,7
four,74
or,313
five,68
large,4
one,418
onion,11
can,349
the,2496
pressure,2
cooker,3
out,225
while,20
in,832
there,599
please,32
er,683
plain,3
flour,2
pudding,2
i,3420
might,98
fish,5
stew,1
again,51
tomorrow,46
no,748
pork,2
probably,60
morning,47
maybe,28
he,1303
just,393
try,53
on,665
if,332
say,986
anything,69
away,33
with,342
else,29
need,106
oblivious,1
to,1524
anyway,99
know,720
go,644
would,345
about,259
working,3
saturday,15
but,631
like,494
use,83
car,115
as,264
well,779
when,268
reg,2
put,189
his,5
all,391
money,30
sort,103
agree,11
we,1055
gon,194
na,238
hard,10
rest,19
so,655
tell,165
work,110
extra,14
through,65
something,179
fro,1
bloody,133
day,122
bit,147
yes,195
fair,15
then,281
alright,114
till,16
dinner,11
time,146
down,144
own,32
next,37
front,22
for,428
mind,41
last,71
minute,30
ring,79
cheek,1
call,68
wan,36
meat,9
okay,93
kettle,3
cuppa,2
boil,5
first,43
mm,397
ai,11
battery,1
before,82
home,46
white,16
cat,19
back,145
cos,167
door,31
open,12
bin,7
by,62
ground,6
bag,11
wood,13
round,64
corner,5
die,8
stroke,11
shy,1
side,40
fur,3
shave,8
urgh,6
spade,1
an,109
operation,5
scare,3
though,62
fight,6
big,74
square,7
skin,3
unless,13
could,175
heal,1
grow,17
yet,21
suppose,44
whether,62
she,1201
girl,36
end,45
give,80
saucer,1
milk,5
actually,38
leave,60
want,178
pour,2
drink,20
kit,1
bathroom,12
still,62
suddenly,7
god,98
wonder,20
where,125
window,20
sign,22
this,410
disappear,4
upstairs,9
middle,7
night,60
crawl,1
from,106
under,13
bed,13
shout,4
at,235
funny,14
ee,7
must,65
really,160
quick,14
wind,6
frighten,1
lot,70
fence,4
bang,5
red,10
surprised,1
jump,6
old,58
mother,13
remember,77
kitten,5
sale,2
aye,183
mum,93
ta,50
some,127
salt,4
les,3
do-it-all,1
b,20
q,3
somewhere,22
tile,2
kitchen,9
himself,8
presume,3
should,94
too,58
ian,2
cutter,1
quite,47
good,242
everyone,7
avoid,3
plague,1
take,152
rug,3
buy,63
couple,29
towel,5
itself,2
freshen,1
heater,1
why,80
hear,45
ra,2
computer,5
today,54
weeee,1
noise,2
ear,9
anybody,12
high,9
pitch,2
rob,28
other,128
age,16
irritate,1
more,85
than,73
thing,208
bloke,7
paper,31
virus,1
n,62
stop,50
deaf,1
these,107
cut,27
into,49
chunk,1
rather,16
lots,4
small,23
ah,105
jan,45
life,10
watch,36
who,72
feller,17
singer,2
man,31
nan,18
turn,28
hell,32
adam,1
top,27
year,52
ago,32
make,125
film,18
david,9
mccallum,3
play,34
detective,1
chase,3
uncle,3
jonathan,4
ross,1
few,39
week,80
neil,1
room,40
lounge,5
half,79
real,10
silly,8
git,3
actor,2
part,10
stupid,9
slag,1
pub,23
tonight,14
fancy,7
's,125
see,279
local,11
bad,49
mean,176
mile,13
towards,10
ellesmere,6
port,9
left,5
strawberry,1
penguin,1
keep,44
band,1
traffic,28
light,16
sutton,2
way,88
ha,18
m,17
fifty,27
chester,8
road,56
bull,2
far,10
chimney,1
place,29
wigan,8
counter,5
full,17
croaker,1
legion,1
walk,23
how,169
jeans,1
baggy,1
best,2
dress,10
eye,5
pop,3
head,20
talent,1
long,59
ben,2
new,37
girlfriend,5
hope,14
dear,34
hate,16
job,44
beat,4
pick,17
fat,8
off,166
grill,1
meal,2
every,35
morsel,1
meaty,1
goodness,2
winalot,1
prime,3
tender,1
bite,7
woman,26
style,2
idea,17
check,11
steak,4
burning,3
